playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477499,2021,Rasmus Ristolainen,PHI,D,5on4,62,2440.0,70.0,7.88,0.87,0.88,0.83,0.89,0.81,0.88,119.0,8.21,0.97,0.94,1.82,0.26,4.41,2.61,0.87,0.97,0.87,0.0,1.0,8.0,3.0,3.0,14.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.13,0.62,0.21,0.0,0.0,0.0,14.0,11.0,11.0,0.0,0.24,0.24,0.21,0.99,0.99,0.92,70.0,16.0,3.0,3.0,48.0,7.0,10.0,6.0,47.0,0.0,0.0,9641.0,0.0,2.0,1.0,15.0,25.32,2.32,2.09,2.32,2.09,23.0,12.0,10.0,45.0,2.0,3.0,0.0,25.0,8.0,2.0,0.45,1.02,0.85,0.0,1.0,1.0,45.0,35.0,35.0,0.61,0.26,0.26,2.68,2.68,2.46,6.04,0.33,0.33,0.33,0.33,7.0,1.0,1.0,9.0,1.0,0.0,0.0,7.0,1.0,0.0,0.19,0.14,0.0,1.0,0.0,0.0,9.0,8.0,8.0,0.04,0.0,0.0,0.38,0.38,0.38,14.88,2.03,259.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8480847,2021,Ryan Merkley,SJS,D,other,28,900.0,17.0,4.08,0.39,0.28,0.53,0.43,0.48,0.43,41.0,1.38,0.03,0.07,0.36,0.04,0.76,0.74,0.03,0.03,0.03,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,17.0,6.0,2.0,1.0,8.0,3.0,1.0,1.0,12.0,0.0,0.0,1921.0,0.0,0.0,0.0,0.0,7.26,1.2,1.13,1.2,1.13,9.0,1.0,7.0,17.0,1.0,1.0,0.0,4.0,4.0,2.0,0.09,0.52,0.59,0.0,0.0,1.0,17.0,10.0,10.0,0.17,0.36,0.36,1.01,1.01,0.97,7.73,1.9,1.68,1.9,1.68,8.0,3.0,4.0,15.0,0.0,0.0,0.0,7.0,2.0,2.0,0.17,0.29,1.44,0.0,0.0,0.0,15.0,11.0,11.0,0.1,0.0,0.0,2.0,2.0,1.78,2.19,5.5,33.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8480847,2021,Ryan Merkley,SJS,D,all,28,26349.0,601.0,3.6,0.44,0.46,0.5,0.45,0.48,0.46,133.0,22.62,0.73,1.31,5.93,0.71,14.08,10.26,0.71,0.71,0.69,3.0,1.0,26.0,7.0,35.0,68.0,5.0,1.0,0.0,0.0,4.0,0.0,12.0,16.0,25.0,32.0,4.0,8.0,0.0,11.0,12.0,21.0,31.0,2.0,0.0,0.47,0.26,0.0,1.0,0.0,0.0,66.93,33.0,32.43,16.0,0.27,0.0,0.0,0.99,0.97,0.94,601.0,63.0,40.0,88.0,410.0,77.0,89.0,65.0,370.0,0.0,0.0,75412.0,8.0,6.0,3.0,14.0,217.85,17.62,17.1,17.42,16.91,222.0,77.0,116.0,415.0,14.0,13.0,0.0,231.0,54.0,14.0,6.49,6.8,4.33,8.0,4.0,2.0,409.75,299.0,295.55,3.21,2.91,2.89,17.94,17.78,17.41,236.67,22.08,21.4,22.47,21.78,240.0,89.0,92.0,421.0,15.0,20.0,2.0,245.0,64.0,20.0,7.0,8.23,6.86,6.0,6.0,3.0,427.43,329.0,334.25,3.19,3.66,3.66,21.62,21.91,21.36,53.18,62.38,1068.0,1313.0,0.0,0.0,0.0,0.0,0.0,0.0
8480847,2021,Ryan Merkley,SJS,D,5on5,28,22911.0,530.0,3.6,0.43,0.47,0.48,0.44,0.46,0.46,144.0,19.87,0.67,1.15,5.19,0.62,12.32,9.06,0.65,0.65,0.63,2.0,0.0,22.0,7.0,29.0,58.0,3.0,1.0,0.0,0.0,4.0,0.0,9.0,15.0,21.0,28.0,4.0,8.0,0.0,9.0,12.0,19.0,27.0,2.0,0.0,0.41,0.26,0.0,1.0,0.0,0.0,56.93,29.0,28.43,14.0,0.23,0.0,0.0,0.9,0.87,0.84,530.0,51.0,35.0,82.0,362.0,68.0,83.0,54.0,325.0,0.0,0.0,61314.0,8.0,6.0,3.0,13.0,187.3,14.48,14.09,14.28,13.89,184.0,73.0,98.0,355.0,10.0,10.0,0.0,201.0,45.0,11.0,5.7,5.74,3.04,6.0,4.0,0.0,349.75,257.0,253.55,2.5,2.46,2.35,14.64,14.48,14.19,217.07,19.3,18.84,19.69,19.22,218.0,84.0,87.0,389.0,14.0,20.0,2.0,225.0,59.0,18.0,6.4,7.48,5.42,6.0,5.0,3.0,395.43,302.0,307.25,2.94,3.66,3.66,18.59,18.88,18.56,39.6,43.99,848.0,1059.0,1.19,0.27,26.0,7.0,22.0,5.0
8480847,2021,Ryan Merkley,SJS,D,4on5,28,88.0,6.0,1.07,0.0,0.24,0.0,0.24,0.0,0.23,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.03,0.03,0.03,0.03,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.04,0.0,0.0,0.07,0.07,0.07,0.55,1.72,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8480847,2021,Ryan Merkley,SJS,D,5on4,28,2450.0,48.0,1.6,0.69,0.91,0.75,0.85,0.71,0.86,58.0,1.37,0.03,0.1,0.37,0.05,1.0,0.46,0.03,0.03,0.03,1.0,1.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,0.03,0.0,0.0,0.06,0.06,0.05,48.0,6.0,3.0,5.0,34.0,6.0,4.0,9.0,29.0,0.0,0.0,4269.0,0.0,0.0,0.0,0.0,23.29,1.94,1.89,1.94,1.89,29.0,3.0,11.0,43.0,3.0,2.0,0.0,26.0,5.0,1.0,0.71,0.53,0.7,2.0,0.0,1.0,43.0,32.0,32.0,0.54,0.09,0.18,2.3,2.3,2.26,9.66,0.86,0.85,0.86,0.85,12.0,1.0,1.0,14.0,1.0,0.0,0.0,10.0,3.0,0.0,0.4,0.45,0.0,0.0,1.0,0.0,14.0,13.0,13.0,0.11,0.0,0.0,0.96,0.96,0.96,6.39,0.64,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8476918,2021,Jimmy Vesey,NJD,L,other,65,1360.0,20.0,12.01,0.27,0.71,0.34,0.58,0.34,0.63,162.0,1.55,1.2,0.08,0.11,0.07,0.89,0.66,0.78,1.2,0.78,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.08,1.11,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.02,0.1,0.0,1.22,1.22,0.79,20.0,4.0,2.0,1.0,13.0,1.0,2.0,5.0,12.0,1.0,0.0,3832.0,0.0,0.0,0.0,0.0,7.52,2.34,1.88,2.34,1.88,5.0,7.0,4.0,16.0,1.0,1.0,0.0,7.0,2.0,3.0,0.24,0.18,1.91,0.0,0.0,1.0,16.0,12.0,12.0,0.14,0.1,0.1,2.38,2.38,1.93,17.27,6.47,6.11,6.47,6.11,17.0,6.0,8.0,31.0,5.0,2.0,1.0,8.0,5.0,10.0,0.39,0.57,5.52,0.0,1.0,4.0,31.0,23.0,23.0,0.38,1.01,1.01,5.84,5.84,5.61,15.25,6.22,101.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8476918,2021,Jimmy Vesey,NJD,L,all,65,56828.0,1355.0,15.79,0.43,0.53,0.47,0.53,0.45,0.52,448.0,110.01,11.83,7.28,22.23,3.33,55.6,46.73,11.15,11.65,10.98,3.0,4.0,106.0,41.0,28.0,175.0,14.0,7.0,4.0,0.0,23.0,3.0,45.0,65.0,99.0,140.0,6.0,12.0,17.0,83.0,53.0,30.0,92.0,47.0,8.0,3.19,5.96,2.67,1.0,5.0,1.0,171.7,147.0,144.67,13.0,1.54,0.54,1.57,11.79,11.59,11.01,1355.0,114.0,258.0,215.0,768.0,180.0,186.0,163.0,826.0,17.0,43.0,179737.0,12.0,10.0,5.0,29.0,422.6,36.45,35.18,36.03,34.78,410.0,179.0,201.0,790.0,23.0,27.0,4.0,437.0,127.0,25.0,12.78,15.42,8.26,8.0,9.0,6.0,776.53,589.0,580.28,5.68,4.94,4.94,37.18,36.72,35.72,503.12,49.24,47.71,49.92,48.37,501.0,205.0,198.0,904.0,57.0,33.0,13.0,522.0,140.0,44.0,14.98,16.94,17.3,16.0,19.0,22.0,919.77,706.0,716.39,7.56,8.12,8.14,48.65,49.23,48.14,163.29,146.01,3008.0,2696.0,0.0,0.0,0.0,0.0,0.0,0.0
8476918,2021,Jimmy Vesey,NJD,L,5on5,65,46714.0,1098.0,15.79,0.48,0.52,0.5,0.51,0.49,0.51,462.0,95.39,9.29,6.57,20.4,2.89,50.24,36.61,9.05,9.11,8.88,3.0,4.0,92.0,34.0,22.0,148.0,11.0,4.0,3.0,0.0,22.0,3.0,43.0,51.0,88.0,122.0,5.0,10.0,11.0,81.0,38.0,27.0,80.0,41.0,5.0,2.87,5.12,1.29,1.0,3.0,0.0,144.7,126.0,123.66,11.0,1.38,0.44,1.57,9.09,8.88,8.75,1098.0,98.0,165.0,192.0,643.0,165.0,148.0,130.0,655.0,11.0,30.0,146925.0,10.0,8.0,4.0,24.0,381.86,30.36,29.7,29.94,29.3,370.0,160.0,184.0,714.0,19.0,25.0,4.0,395.0,116.0,19.0,11.55,13.81,5.0,8.0,7.0,4.0,700.53,530.0,521.28,5.08,4.55,4.55,30.89,30.42,29.98,392.29,32.27,31.57,32.95,32.23,389.0,160.0,163.0,712.0,38.0,25.0,9.0,421.0,103.0,25.0,12.35,12.62,7.29,13.0,14.0,11.0,727.77,549.0,559.39,5.13,4.97,5.0,32.4,32.98,32.51,114.76,107.44,2358.0,2268.0,0.77,1.1,24.0,26.0,20.0,20.0
8476918,2021,Jimmy Vesey,NJD,L,4on5,65,7699.0,205.0,14.67,0.17,0.15,0.2,0.16,0.2,0.16,155.0,12.35,1.34,0.58,1.61,0.35,3.93,9.21,1.32,1.34,1.32,0.0,0.0,13.0,4.0,5.0,22.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,12.0,11.0,15.0,0.0,0.0,5.0,2.0,15.0,3.0,11.0,5.0,1.0,0.32,0.76,0.27,0.0,2.0,0.0,22.0,17.0,17.0,2.0,0.13,0.0,0.0,1.46,1.46,1.44,205.0,1.0,91.0,19.0,94.0,10.0,30.0,22.0,143.0,5.0,2.0,8621.0,0.0,0.0,0.0,0.0,22.23,2.05,2.02,2.05,2.02,26.0,6.0,7.0,39.0,2.0,0.0,0.0,24.0,7.0,1.0,0.69,1.09,0.27,0.0,2.0,0.0,39.0,32.0,32.0,0.26,0.0,0.0,2.3,2.3,2.28,91.59,10.26,9.8,10.26,9.8,92.0,39.0,26.0,157.0,11.0,6.0,3.0,92.0,30.0,9.0,2.24,3.52,4.5,2.0,2.0,7.0,157.0,131.0,131.0,2.02,2.13,2.13,10.14,10.14,9.76,2.45,13.96,39.0,201.0,0.06,0.03,2.0,3.0,1.0,3.0
8476918,2021,Jimmy Vesey,NJD,L,5on4,65,1055.0,32.0,8.5,0.88,0.81,0.91,0.86,0.88,0.82,187.0,0.71,0.01,0.06,0.11,0.02,0.55,0.26,0.01,0.01,0.01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,32.0,11.0,0.0,3.0,18.0,4.0,6.0,6.0,16.0,0.0,4.0,6220.0,2.0,2.0,1.0,0.0,11.0,1.71,1.58,1.71,1.58,9.0,6.0,6.0,21.0,1.0,1.0,0.0,11.0,2.0,2.0,0.3,0.33,1.08,0.0,0.0,1.0,21.0,15.0,15.0,0.2,0.29,0.29,1.62,1.62,1.53,1.67,0.23,0.23,0.23,0.23,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.24,0.24,0.24,6.7,1.58,166.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8478425,2021,Brendan Guhle,ANA,D,other,6,88.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.24,0.22,0.24,0.22,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.24,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.28,0.28,0.26,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478425,2021,Brendan Guhle,ANA,D,all,6,5280.0,111.0,0.1,0.45,0.44,0.44,0.51,0.46,0.5,32.0,8.4,0.41,0.49,2.41,0.3,5.54,3.85,0.41,0.39,0.39,0.0,0.0,6.0,7.0,5.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,13.0,0.0,0.0,0.0,11.0,0.0,5.0,12.0,1.0,0.0,0.31,0.1,0.0,0.0,0.0,0.0,17.19,13.0,12.42,3.0,0.1,0.0,0.0,0.51,0.49,0.48,111.0,9.0,10.0,20.0,72.0,10.0,17.0,20.0,64.0,0.0,0.0,16320.0,0.0,0.0,0.0,4.0,35.57,2.32,2.27,2.24,2.19,35.0,17.0,15.0,67.0,5.0,1.0,1.0,43.0,9.0,0.0,1.19,1.13,0.0,3.0,2.0,0.0,63.94,52.0,50.05,0.46,0.19,0.19,2.58,2.49,2.45,42.67,2.87,2.79,2.94,2.86,51.0,9.0,24.0,84.0,5.0,4.0,1.0,51.0,7.0,2.0,1.41,0.83,0.63,3.0,1.0,1.0,87.61,60.0,62.12,0.54,0.81,0.81,2.6,2.67,2.64,11.6,14.89,270.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
8478425,2021,Brendan Guhle,ANA,D,5on5,6,5138.0,110.0,0.1,0.47,0.49,0.45,0.52,0.47,0.52,28.0,8.4,0.41,0.49,2.41,0.3,5.54,3.85,0.41,0.39,0.39,0.0,0.0,6.0,7.0,5.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,13.0,0.0,0.0,0.0,11.0,0.0,5.0,12.0,1.0,0.0,0.31,0.1,0.0,0.0,0.0,0.0,17.19,13.0,12.42,3.0,0.1,0.0,0.0,0.51,0.49,0.48,110.0,9.0,10.0,20.0,71.0,10.0,16.0,20.0,64.0,0.0,0.0,12768.0,0.0,0.0,0.0,4.0,34.77,2.31,2.26,2.23,2.18,35.0,16.0,15.0,66.0,5.0,1.0,1.0,42.0,9.0,0.0,1.17,1.13,0.0,3.0,2.0,0.0,62.94,51.0,49.05,0.45,0.19,0.19,2.57,2.47,2.43,40.6,2.63,2.57,2.69,2.63,48.0,9.0,23.0,80.0,4.0,4.0,1.0,50.0,5.0,2.0,1.41,0.59,0.63,3.0,0.0,1.0,83.61,57.0,59.12,0.48,0.81,0.81,2.3,2.37,2.36,7.98,8.31,213.0,193.0,0.61,0.1,13.0,4.0,11.0,2.0
8478425,2021,Brendan Guhle,ANA,D,4on5,6,54.0,1.0,0.45,0.78,0.26,0.5,0.2,0.5,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.81,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.02,0.02,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.01,0.03,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8478425,2021,Brendan Guhle,ANA,D,5on4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471677,2021,Jack Johnson,COL,D,other,69,2118.0,41.0,8.67,0.41,0.56,0.29,0.5,0.26,0.49,168.0,2.29,0.2,0.18,0.37,0.06,1.27,0.91,0.2,0.2,0.2,1.0,1.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.04,0.1,0.0,0.25,0.25,0.25,41.0,2.0,12.0,2.0,25.0,0.0,9.0,8.0,24.0,0.0,0.0,6450.0,0.0,0.0,0.0,5.0,12.48,6.58,6.42,6.58,6.42,13.0,4.0,11.0,28.0,7.0,1.0,0.0,5.0,3.0,9.0,0.23,0.34,6.01,0.0,1.0,6.0,28.0,17.0,17.0,0.2,0.1,0.1,6.67,6.67,6.51,35.88,9.36,5.43,9.36,5.43,38.0,11.0,20.0,69.0,4.0,7.0,2.0,20.0,12.0,17.0,0.76,1.31,7.29,1.0,1.0,2.0,69.0,49.0,49.0,0.96,3.35,3.35,6.98,6.98,4.86,21.18,16.81,154.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
8471677,2021,Jack Johnson,COL,D,all,69,68806.0,1562.0,12.28,0.4,0.58,0.43,0.57,0.41,0.56,318.0,49.32,1.87,2.86,13.48,1.7,29.99,23.11,1.84,1.88,1.86,4.0,6.0,51.0,22.0,43.0,116.0,11.0,1.0,3.0,0.0,16.0,2.0,18.0,33.0,50.0,72.0,12.0,30.0,0.0,86.0,10.0,19.0,70.0,1.0,2.0,1.33,0.11,0.43,0.0,0.0,1.0,117.89,73.0,74.17,15.0,0.58,0.3,0.06,2.39,2.41,2.38,1562.0,72.0,219.0,206.0,1065.0,238.0,237.0,186.0,901.0,0.0,0.0,181689.0,30.0,25.0,11.0,66.0,486.05,44.18,43.4,44.53,43.74,525.0,148.0,274.0,947.0,41.0,33.0,5.0,506.0,128.0,39.0,14.42,15.48,14.27,12.0,16.0,13.0,970.2,673.0,686.89,6.65,6.23,6.23,44.6,45.17,44.64,688.13,64.94,58.38,64.53,58.0,716.0,239.0,291.0,1246.0,50.0,58.0,13.0,697.0,190.0,68.0,18.61,22.61,23.71,16.0,14.0,20.0,1229.18,955.0,944.64,11.02,14.33,14.33,61.63,61.22,57.72,191.43,137.33,3392.0,2567.0,0.0,0.0,0.0,0.0,0.0,0.0
